what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.0.dist,"org.eclipse.jdt.ui.PackageExplorer",1350190518751
closed,view,org.eclipse.ui,3.7.0.dist,"org.eclipse.ui.internal.introview",1350190518797
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.dist,"org.eclipse.equinox.p2.ui.sdk",1350190523643
started,bundle,org.eclipse.equinox.p2.ui,2.1.0.dist,"org.eclipse.equinox.p2.ui",1350190523649
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350190524304
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.dist,"org.eclipse.equinox.frameworkadmin",1350190553839
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.dist,"org.eclipse.equinox.simpleconfigurator.manipulator",1350190553851
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.dist,"org.eclipse.equinox.p2.ui.sdk.install",1350190561089
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350190561127
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350190561649
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.300.dist,"org.eclipse.equinox.frameworkadmin.equinox",1350190570157
activated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350190570159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350190570164
started,bundle,org.eclipse.php.core,3.0.1.v201201110400,"org.eclipse.php.core",1350190584706
closed,workbench,org.eclipse.ui.workbench,3.7.0.dist,"",1350190584877
error,log,,,"Invalid preference page path: HTML Syntax",1350190585339
error,log,,,"Invalid preference page path: XML Syntax",1350190585339
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.dist,"org.eclipse.equinox.p2.ui.sdk",1350190585525
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.300.dist,"org.eclipse.pde.api.tools.ui",1350190585526
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.dist,"org.eclipse.pde.ds.ui",1350190585526
stopped,bundle,org.eclipse.pde.runtime,3.4.200.dist,"org.eclipse.pde.runtime",1350190585526
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.dist,"org.eclipse.pde.ua.ui",1350190585526
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.dist,"org.eclipse.pde.ui.templates",1350190585526
stopped,bundle,org.eclipse.wb.rcp.SWT_AWT,1.3.0.r37x201202021427,"org.eclipse.wb.rcp.SWT_AWT",1350190585527
stopped,bundle,org.eclipse.wb.rcp.databinding.emf,1.3.0.r37x201202010053,"org.eclipse.wb.rcp.databinding.emf",1350190585527
stopped,bundle,org.eclipse.wb.rcp.databinding.xwt,1.3.0.r37x201202061752,"org.eclipse.wb.rcp.databinding.xwt",1350190585527
stopped,bundle,org.eclipse.wb.rcp.databinding,1.3.0.r37x201202010053,"org.eclipse.wb.rcp.databinding",1350190585527
stopped,bundle,org.eclipse.wb.rcp.nebula,1.3.0.r37x201202010053,"org.eclipse.wb.rcp.nebula",1350190585527
stopped,bundle,org.eclipse.wb.rcp.swing2swt,1.3.0.r37x201202010053,"org.eclipse.wb.rcp.swing2swt",1350190585528
stopped,bundle,org.eclipse.wb.xwt,1.3.0.r37x201202061752,"org.eclipse.wb.xwt",1350190585528
stopped,bundle,org.eclipse.wb.rcp,1.3.0.r37x201202010053,"org.eclipse.wb.rcp",1350190585528
stopped,bundle,org.eclipse.xtext.xtext.ui,2.0.1.v201108020636,"org.eclipse.xtext.xtext.ui",1350190585528
stopped,bundle,org.eclipse.pde.ui,3.6.100.dist,"org.eclipse.pde.ui",1350190585529
stopped,bundle,org.eclipse.ant.ui,3.5.100.dist,"org.eclipse.ant.ui",1350190585530
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1350190585530
stopped,bundle,org.eclipse.jdt.junit,3.7.0.dist,"org.eclipse.jdt.junit",1350190585530
stopped,bundle,org.eclipse.xpand.ui,1.0.1.v201108020519,"org.eclipse.xpand.ui",1350190585531
stopped,bundle,org.eclipse.xtend.check.ui,1.0.1.v201108020519,"org.eclipse.xtend.check.ui",1350190585531
stopped,bundle,org.eclipse.xtend.typesystem.emf.ui,1.0.1.v201108020519,"org.eclipse.xtend.typesystem.emf.ui",1350190585532
stopped,bundle,org.eclipse.xtend.ui,1.0.1.v201108020519,"org.eclipse.xtend.ui",1350190585532
stopped,bundle,org.eclipse.xtend.shared.ui,1.0.1.v201108020519,"org.eclipse.xtend.shared.ui",1350190585532
stopped,bundle,org.eclipse.emf.mwe.ui,1.1.1.v201108020506,"org.eclipse.emf.mwe.ui",1350190585532
stopped,bundle,org.eclipse.xtext.purexbase.ui,2.0.1.v201108020636,"org.eclipse.xtext.purexbase.ui",1350190585532
stopped,bundle,org.eclipse.xtext.purexbase,2.0.1.v201108020636,"org.eclipse.xtext.purexbase",1350190585532
stopped,bundle,org.eclipse.xtext.ui.codetemplates.ui,2.0.1.v201108020636,"org.eclipse.xtext.ui.codetemplates.ui",1350190585533
stopped,bundle,org.eclipse.xtext.ui.codetemplates,2.0.1.v201108020636,"org.eclipse.xtext.ui.codetemplates",1350190585533
stopped,bundle,org.eclipse.xtext.xtend2.ui,2.0.1.v201108020636,"org.eclipse.xtext.xtend2.ui",1350190585533
stopped,bundle,org.eclipse.xtext.xbase.ui,2.0.1.v201108020636,"org.eclipse.xtext.xbase.ui",1350190585533
stopped,bundle,org.eclipse.xtext.xtend2,2.0.1.v201108020636,"org.eclipse.xtext.xtend2",1350190585534
stopped,bundle,org.eclipse.xtext.xbase,2.0.1.v201108020636,"org.eclipse.xtext.xbase",1350190585534
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.0.dist,"org.eclipse.jdt.debug.ui",1350190585534
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.dist,"org.eclipse.jdt.apt.ui",1350190585534
stopped,bundle,org.eclipse.emf.mwe2.language.ui,2.0.1.v201108020809,"org.eclipse.emf.mwe2.language.ui",1350190585534
stopped,bundle,org.eclipse.linuxtools.changelog.core,2.7.0.201202152032,"org.eclipse.linuxtools.changelog.core",1350190585534
